,link,text,date,likes,comments
154,https://twitter.com/hajiibazari/status/1787064093255373231#m,آخه #احمق جان ما اگه نخواهیم به جای #پارک برامون #فرهنگسرا بزنی چیکار باید بکنیم؟!مگه نه اینکه اون خراب شده رو میخوای برای ما مردم درست کنی؟؟ما راضی به زحمت نیستیم ببر پولاتو جای دیگه خرج کن!  #پارک_لاله,"May 5, 2024 · 10:17 AM UTC",7,1
155,https://twitter.com/Argavan1324/status/1787062654344868242#m,🔵 در بین تمام اخباری که دنبال میکنیم اخبار ظهوررا نیز دنبال کنیم  🔸به دنبال روایات ظهور بگردیم  🔹اهل بیت ، حرف های مهم و راهگشایی در مورد ظهور قائم ع برای ما زده اند 💠اکنون وصی و فرستاده ی امام‌مهدی ع سید #احمد_الحسن ع در بین ماست  از سپاه قائم آل محمد ع جا نمونی❌ #پارک_لاله,"May 5, 2024 · 10:11 AM UTC",19,0
156,https://twitter.com/davarmir46/status/1787021264764502288#m,آهسته برانید، #شورای_شهر و‌ #شهردارتهران در حال #شخم و #تخریب شهر هستند! #پارک_قیطریه #پارک_لاله,"May 5, 2024 · 7:27 AM UTC",47,1
157,https://twitter.com/MatinRamezankh/status/1787053166153884004#m,واعظان کین جلوه در محراب و منبر می‌کنند چون به خلوت می‌روند، آن کار دیگر می‌کنند  #پارک_لاله #پارک_قیطریه #شهرداری_تهران,"May 5, 2024 · 9:34 AM UTC",14,1
158,https://twitter.com/SaamGivrad/status/1787046890028109825#m,#هتروتوپیا در شهر به فضایی گفته می‌شود که در آن «دیگری به مثابه‌ی غیر درک و تجربه می‌شود و امر روزمره [و استرس‌های زندگی] در آن موقتا فراموش می‌شوند»  در غیاب همیشگی یوتوپیا (ناکجاآباد/آرمانشهر) هتروتوپیاها از مهم‌ترین فضاهای ضروری شهری برای زندگی هستند.  #پارک_قیطریه #پارک_لاله,"May 5, 2024 · 9:09 AM UTC",168,2
159,https://twitter.com/Mohammad64karim/status/1787045327477830087#m,این قدرت جامعه مدنی است که به سرعت موجب اعلام مخالفت سه عضو شورا(مهدی اقراریان،مهدی پیرهادی و سوده نجفی) با ساخت و ساز در پارک لاله و واکنش توجیهی رئیس شورای شهر به آن می شود. #پارک_لاله https://www.karzar.net/114055,"May 5, 2024 · 9:03 AM UTC",21,1
160,https://twitter.com/sohofim_/status/1786996728731767171#m,عباس آخوندی راجع به هجوم  عوامل «شهردار تهران» به درخت‌های #پارک_لاله پرسیده: «شمایان از کجا آمده‌اید که زندگی مردم برایتان پشیزی ارزش ندارد؟»  👈اینها از «بَرَره» آمده‌اند. شنیده‌اند تهران شلوغ و پلوغه، خودشان را به شکل انقلابیون درآورده و افتاده‌اند به جان درختها برای سودجویی.,"May 5, 2024 · 5:49 AM UTC",186,9
161,https://twitter.com/banoofahimeh/status/1787040100771127553#m,ای مردم خفته کجایید کجایید  برخیزید و به فریاد در آیید  #ایران #سازمان_صلح_طاهری #محیط_زیست  نه به قطع درختان #پارک_قیطریه.   نه به قطع درختان #پارک_لاله‌.,"May 5, 2024 · 8:42 AM UTC",5,0
162,https://twitter.com/jahansanat_ir/status/1787040018290139454#m,📍تبر #زاکانی بر #درختان_تهران  🔹گویا ایده‌های اکازیون زاکانی تمامی ندارد، او کمر همت به نابودی تمامی بوستان‌های پایتخت بسته است. هنوز وضعیت پارک #قیطریه مشخص نشده، کمر به قتل درختان #پارک_لاله بسته است.,"May 5, 2024 · 8:41 AM UTC",3,1
163,https://twitter.com/Mohammad64karim/status/1787027846449271027#m,آیا نباید قدری آزادگی داشت و در برابر این تخلفات ایستادگی کرد؟ #پارک_لاله https://www.karzar.net/114055,"May 5, 2024 · 7:53 AM UTC",6,0
164,https://twitter.com/yaghma_fashkham/status/1787026473502867874#m,سوده نجفی از زاکانی خواسته که هرچه سریعتر حصارکشی اطراف #پارک_لاله را جمع کند. نکته جالب اینکه چمران در ابتدا گفته هنوز مشخص نیست برای چه اطراف پارک لاله حصارکشی شده اما ساخت و ساز باید بدون قطع درخت باشد./ چمران یا اصلاً پارک لاله نرفته و یا اساساً نمی‌دونه ۳ هزار متر چقدر است؟,"May 5, 2024 · 7:48 AM UTC",32,2
165,https://twitter.com/yaghma_fashkham/status/1787024177020695031#m,مهدی چمران ۸۲ ساله بازهم مثل ماجرای پارک قیطریه گفته قرار نیست در #پارک_لاله درختی قطع شود و بعد از ماه رمضان و استقبال از طرح افطاری شهرداری، وجود یک مجموعه فرهنگی در این پارک لازم است/ سوده نجفی هم گفت چگونه بدون #قطع_درخت در مساحت ۳هزار متری این پارک می‌شود مجموعه فرهنگی ساخت؟,"May 5, 2024 · 7:38 AM UTC",182,4
166,https://twitter.com/Mohammad64karim/status/1787021875672916341#m,اکنون حوزه عمومی برای نجات فضای عمومی برخاسته است. تعرض به بوستانها را متوقف کنید.  #پارک_لاله https://www.karzar.net/114055,"May 5, 2024 · 7:29 AM UTC",11,0
167,https://twitter.com/mobdyan_plus/status/1787057310432432441#m,شهرام همایون (سلطنت‌طلب): فضای #اپوزیسیون به جای #نقد و تحلیل دلایل شکست #خیزش_مهسا شده فضای #سکوت. همه ترجیح میدن ساکت بشینن و کاری نکنن، حتی سکوت این جماعت هم باعث اختلافشون شده!  #شهرام_همایون #ایران #زاکانی #پارک_لاله,"May 5, 2024 · 9:50 AM UTC",4,1
168,https://twitter.com/Mohammad64karim/status/1787020888254062771#m,ویژگی حساسیت و اعتراض به ساخت‌و‌ساز در #پارک_لاله آن است که برخلاف #قیطریه‌ ، مسئله دربارهٔ مسجد نیست و شهروندان با هرگونه ساخت‌و‌ساز غیرمجاز و خدشه به فضای باز عمومی و فضای سبز مخالفند حتی اگر در قالبِ خدمات عمومی مانند فرهنگسرا باشد. #نجات_بوستانها https://www.karzar.net/114055,"May 5, 2024 · 7:25 AM UTC",23,0
169,https://twitter.com/rezadaneyal/status/1787014186179887386#m,شهرداری که درخت دوست نداشته باشد آدم را یاد شعر سهراب می اندازد که گفت جای مردان سیاست بنشانید درخت که هوا تازه شود #پارک_قیطریه #پارک_لاله,"May 5, 2024 · 6:59 AM UTC",6,0
170,https://twitter.com/BaharSayarZima/status/1787043121097781474#m,این همه مسجد و فرهنگسرا ساختید، چه استفاده‌ای میکنید؟ همشون دراشونو بستید بی مصرف موندن اونجا  شفاف اعلام کنید بیشتر زیر زمین براتون مهمه، چرا هی لقمه‌رو میچرخونید؟ #پارک_قیطریه #پارک_لاله,"May 5, 2024 · 8:54 AM UTC",38,5
171,https://twitter.com/AzadeMokhtari/status/1786992082202120260#m,شهرداری که #درخت دوست نداشته باشد آدم را یاد شعر سهراب میاندازد که جای مردان سیاست بنشانید درخت تا هوا تازه شود. #پارک_لاله #پارک_قیطریه,"May 5, 2024 · 5:31 AM UTC",490,5
172,https://twitter.com/EcoBizDaily/status/1786979033911050621#m,📌 عضو شورای شهر در توییتی از تصمیم شهرداری تهران برای اعدام درختان #پارک_لاله خبر داد.  #پارک_قیطریه #زاکانی,"May 5, 2024 · 4:39 AM UTC",20,1
173,https://twitter.com/MoradYekta/status/1786967865863622895#m,امیدوارم زور شورا به زور دیوانه ای که در شهرداری بسته اید برسد. #پارک_لاله,"May 5, 2024 · 3:55 AM UTC",1,0
174,https://twitter.com/shayanScience/status/1786888727907742022#m,آیا سید #احمد_الحسن امام سیزدهم هستند؟ 👇👇👇👇👇👇👇👇👇👇👇👇 #امام_صادق #پارک_لاله #رئیسی,"May 4, 2024 · 10:40 PM UTC",16,2
175,https://twitter.com/IranAzad_TV/status/1786857581178126597#m,تیشه شهرداری تهران بر گردن درختان #پارک_لاله,"May 4, 2024 · 8:37 PM UTC",16,1
176,https://twitter.com/shahnaz_ramaram/status/1786880282911551924#m,ساخت و ساز #زاکانی در #پارک_لاله تهران و از بین بردن ریه های تنفسی شهر به مثابه خفه کردن مردم تهران است. قتل عام بی صدا,"May 4, 2024 · 10:07 PM UTC",7,0
177,https://twitter.com/MatinRamezankh/status/1786860713329189293#m,سی تیر جمع شده، قصد تخریب #قیطریه را دارند و حالا برای #پارک_لاله خواب دیده‌اند. اینان با #مردم، #شادی و خاطره سازی #شهروندان سر ستیز دارند. به جای آن‌که فکر ارائه خدمتی به #شهر و شهروندان باشند، برای گرفتن جان از شهر، از همدیگر سبقت می‌گیرند.,"May 4, 2024 · 8:49 PM UTC",9,0
178,https://twitter.com/Afshin_46/status/1786882429459841090#m,تهران باید از نفس‌های باقیمانده‌اش دفاع کند.  پارک‌ها  بقا و آزادی شهر خاکستری را تضمین می‌کنند. با هر ابزاری که داریم باید از نفس‌هایمان، از ساحت عمومی که از آن ما، مردم است دفاع کنیم. به کارزار مبارزه با ویرانگری عامدانه بپیوندیم. #پارک_لاله #پارک_قیطریه Karzar.net/114055,"May 4, 2024 · 10:15 PM UTC",7,0
179,https://twitter.com/yase_sefid1401/status/1786850517035155909#m,این بار فاجعه، تخریب منابع طبیعی و غارت،چپاول، از سوی شهرداری در پارک لاله تهران  هنوز ماجرای #پارک_قیطریه تمام نشده که زاکانی، دست روی #پارک_لاله گذاشت⏬,"May 4, 2024 · 8:08 PM UTC",20,0
180,https://twitter.com/Mohammad64karim/status/1786849386753872349#m,پیام ما روشنه ، حصر باید بشکنه  #نجات_بوستانها #پارک_لاله https://www.karzar.net/114055,"May 4, 2024 · 8:04 PM UTC",13,0
181,https://twitter.com/Mohammad64karim/status/1786848629258354953#m,تعرض به بوستانها را متوقف کنید  #نجات_بوستانها #پارک_لاله https://www.karzar.net/114055,"May 4, 2024 · 8:01 PM UTC",4,0
182,https://twitter.com/isna_farsi/status/1786842388427673625#m,اقراریان، عضو شورای شهر #تهران: اجازه قطع درختان در #پارک_لاله را نخواهیم داد؛ ساخت #فرهنگسرا به قیمت نابودی #درختان و فضای سبز اشتباه است,"May 4, 2024 · 7:36 PM UTC",11,1
183,https://twitter.com/Mohammad64karim/status/1786826650295976085#m,قطع درخت معادل قتل نفس است. تعرض به بوستان‌ها را متوقف کنید. #پارک_لاله #پارک_قیطریه https://www.karzar.net/114055,"May 4, 2024 · 6:34 PM UTC",33,0
184,https://twitter.com/journalist13650/status/1786822461377368487#m,مهمتر از #پارک_قیطریه و #پارک_لاله ، قرار خرید اتوبوس از چین است، حواستان باشد که شهرداری #زاکانی با عملیات ایضایی اصل موضوع را به حاشیه نبرد,"May 4, 2024 · 6:17 PM UTC",83,4
185,https://twitter.com/Elizabe29598238/status/1786806171724116006#m,در این عکس ناحیه مورد هجوم زاکانی جهت ساخت فرهنگسرا در #پارک_لاله مشخصه داستان اینه که ایشون در ایام رمضان اقدام به برگزاری مراسم یه کاسه آش و اجاره غرفه کردن نتیجه این بود که درامد زیادی به دست اورد و بهشون مزه داد... خب حالا /۱,"May 4, 2024 · 5:12 PM UTC",0,1
186,https://twitter.com/Ghazale79364118/status/1786803356578558307#m,#پارک_قیطریه #پارک_لاله,"May 4, 2024 · 5:01 PM UTC",8,0
187,https://twitter.com/Mohammad64karim/status/1786793435761917975#m,تعرض به بوستانها را متوقف کنید  #نجات_بوستانها #پارک_لاله https://www.karzar.net/114055,"May 4, 2024 · 4:22 PM UTC",21,0
188,https://twitter.com/BadkoubeE/status/1786788895679533335#m,از بد ماجرا منطقه‌ای که اینک زاکانیان (بر سیاق مغولان) آن را محصور کرده‌اند، محبوب‌ترین گذرگاه من در #پارک_لاله است که برای من یادآور #کوچه_‌باغ‌های_دماوند است. هم آن کوچه‌باغ‌ها و هم این گذرگاه در معرض خطر است.,"May 4, 2024 · 4:04 PM UTC",0,0
189,https://twitter.com/BadkoubeE/status/1786787147040596237#m,نباید دست‌درازی زاکانی به پارک‌ها را به اشتباه بودن قطع درخت تقلیل داد. مهم‌ترین مشکل ساخت و ساز در پارک‌ها تبدیل پارک از یک محیط آرام و ساکت و یک هویت فرهنگی جاری به یک کارگاه ساختمانی است. هنوز جراحات ساخت مترو در #پارک_لاله ترمیم نشده که زاکانی قصد ساخت فرهنگسرا در آن کرده است,"May 4, 2024 · 3:57 PM UTC",0,0
190,https://twitter.com/Reza18649839/status/1786783454064967804#m,و باز آفت بی‌کفایتی مسئولین به جان درختان و #محیط_زیست ایران افتاده است!  اینبار نوبت #پارک_لاله…  #ایران #سازمان_صلح_طاهری,"May 4, 2024 · 3:42 PM UTC",15,0
191,https://twitter.com/journalist13650/status/1786782782313689509#m,تلاش برای نابودی درختان #پارک_لاله بزرگترین فضای سبز مرکز تهران، تلاش برای نابودی مردم است به جای ساخت مسجد و فرهنگسرای جدید ، اماکن خالی را فعال کنید,"May 4, 2024 · 3:39 PM UTC",41,1
192,https://twitter.com/iranazadi1395/status/1786779693527540163#m,حصارکشی‌ و تیشه شهرداری تهران بر گردن درختان #پارک_لاله و دیگر مکان های سبز,"May 4, 2024 · 3:27 PM UTC",5,0
193,https://twitter.com/TirdadGashtasb/status/1786775772536922181#m,#فوری پارک لاله اوضاع روز به روز خراب تر میشه #پارک_لاله,"May 4, 2024 · 3:11 PM UTC",0,0
194,https://twitter.com/LuHquNhVSTuPR61/status/1786776734571856056#m,هنوز ماجرای #پارک_قیطریه تمام نشده که زاکانی، دست روی #پارک_لاله گذاشت. پس از حصارکشی در ضلع جنوبی پارک لاله از سوی شهرداری ویدیوهای مختلفی طلب خیر,"May 4, 2024 · 3:15 PM UTC",11,0
195,https://twitter.com/soheila1395/status/1786765000343744932#m,چرا متوجه نیستند که تخریب #محیط_زیست به نوعی خود زنی است؟؟!!! نه به قطع درختان #پارک_قیطریه.  نه به قطع درختان #پارک_لاله‌.,"May 4, 2024 · 2:29 PM UTC",14,0
196,https://twitter.com/Mohammad64karim/status/1786757439523582392#m,تعرض به بوستانها را متوقف کنید. #پارک_لاله #پارک_قیطریه https://www.karzar.net/114055,"May 4, 2024 · 1:59 PM UTC",11,0
197,https://twitter.com/mahdi_eghrarian/status/1786748386684567748#m,مردم شریف تهران؛ جمعی از همکاران شورا با اقدامات پر حاشیه @arzakani4 مخالف‌اند و اجازه اعدام درختان در #پارک_لاله را نخواهیم داد. ساخت فرهنگسرا به قیمت نابودی درختان و فضای سبز اشتباه است.,"May 4, 2024 · 1:23 PM UTC",328,42
198,https://twitter.com/LhamGk/status/1786748519191372161#m,جدا برام سواله ... چرا هیچ کسی اعم از نماینده مجلس یا اعضای شورای شهر یا نظام مهندسی و شهرسازی به تغییر کاربری در #پارک_لاله به شهرداری و شخص زاکانی اعتراض نمیکنه؟؟؟؟!!!!  از یه طرف میگن با کمبود فضای سبز مواجهیم از طرف دیگه در مقابل قطع درختان لالمونی گرفتن 😡😡,"May 4, 2024 · 1:23 PM UTC",3,0
199,https://twitter.com/KamranFattahi4/status/1786753102655172767#m,باید تهران و پارکهایش را از دست مدیران #لجباز و احمق نجات داد ! #نه_به_زاکانی #پارک_قیطریه #پارک_لاله https://www.karzar.net/113985 https://www.karzar.net/111183 https://www.karzar.net/106414,"May 4, 2024 · 1:41 PM UTC",6,0
200,https://twitter.com/iranhamava/status/1786746535717347416#m,🟣 اعتراض #زنان به پروژه شهرداری و تخریب در پارک لاله تهران   •گروهی از زنان به پروژه شهرداری و تخریب در #پارک_لاله تهران معترض شده و خطاب به شهردار تهران می‌گویند: «ما نمی‌گذاریم.» پیش از این بعضی رسانه‌ها از حصارکشی بخش بزرگی از فضای سبز در ضلع جنوبی پارک لاله و ساخت ساختمانی از طرف شهرداری تهران خبر داده بودند,"May 4, 2024 · 1:15 PM UTC",2,0
201,https://twitter.com/dw_persian/status/1786718900937199631#m,در روزهای گذشته تصاویری از سوی برخی کابران شبکه‌های اجتماعی منتشر شده که نشان می‌ٔدهد مساحتی بیش از سه هزار متر مربع از ضلع جنوبی #پارک_لاله حصارکشی شده است.,"May 4, 2024 · 11:25 AM UTC",49,2
202,https://twitter.com/NamelessImortal/status/1786724865493418210#m,باید دست به دست هم بدیم تا نشون بدیم ایران و #محیط‌_زیست اون برای ما مهمه و ما اجازه تخریبش رو نمی‌دیم! #پارک_لاله #پارک_قیطریه,"May 4, 2024 · 11:49 AM UTC",14,0
203,https://twitter.com/donyadideh5/status/1786742128900526117#m,#پارک_لاله,"May 4, 2024 · 12:58 PM UTC",1,0
204,https://twitter.com/Mohammad64karim/status/1786715673881633039#m,"برای #نجات_بوستانها ""کارزار"" گامی است در کارزار #پارک_قیطریه #پارک_لاله https://www.karzar.net/114055","May 4, 2024 · 11:13 AM UTC",1,1
205,https://twitter.com/Mohammad64karim/status/1786713110000107968#m,خطر پارک ها را تهدید می کند. از درختان، فضای سبز و فضای عمومی شهر حفاظت کنیم. #پارک_قیطریه #پارک_لاله https://www.karzar.net/114055,"May 4, 2024 · 11:02 AM UTC",26,1
206,https://twitter.com/Sama46032653/status/1786695216390373703#m,این بار فاجعه، تخریب منابع طبیعی و غارت،چپاول، از سوی شهرداری در پارک لاله تهران  هنوز ماجرای #پارک_قیطریه تمام نشده که زاکانی، دست روی #پارک_لاله گذاشت. #محیط_زیست #ایران,"May 4, 2024 · 9:51 AM UTC",13,0
207,https://twitter.com/abnegarir/status/1786667934623908205#m,ترند بقیه جهان در توییتر آیفون 15 است؛ توییتر فارسی  #گشت_ارشاد ، #پارک_لاله #فرونشست_زمین #لایحه_ححاب #فحاشی_ورزشگاه_علیه_زنان,"May 4, 2024 · 8:03 AM UTC",0,0
208,https://twitter.com/Taheri_Movement/status/1786666083555926356#m,این بار فاجعه، تخریب منابع طبیعی و غارت،چپاول، از سوی شهرداری در پارک لاله تهران  هنوز ماجرای #پارک_قیطریه تمام نشده که زاکانی، دست روی #پارک_لاله گذاشت. پس از حصارکشی در ضلع جنوبی پارک لاله از سوی شهرداری ویدیوهای مختلفی در این خصوص منتشر گردید در یکی از این ویدئو ها یک عضو هیات علمی دانشکده شهرسازی دانشگاه تهران با حضور در این محل گفت: «در ضلع جنوبی پارک لاله مجاورت بلوار کشاورز در چند هفته اخیر به تدریج منطقه ای با متراژ بالغ بر ۳۵۰۰ متر از فضای پارک را به منظور انجام عملیاتی حصارکشی نموده اند. پس از حساسیت‌های صورت گرفته، نقل قولهای متنوعی مطرح و مثل اینکه قرار است اینجا فرهنگسرا و ساختمان اداری و پارکینگ‌ساخته شود. اینجا که کارگاه هست مجموعه ای از انبوه درختان بالغ بر چندین دهه عمر در آن قرار دارد و بعید به نظر می‌رسد که هیچ عقل سلیمی و هیچ مدیریت خردمندانه ای بخواهد چنین تصمیمی بگیرد. برای این نقطه از مرکز شهر تهران، ما تقریبا نقطه ای رو در مرکز شهر تهران مثل پارک لاله برای اینکه مردم بتونند در این تراکم شهری که وجود داره بعنوان یک محیط باز و فضای سبز بتونند ازش استفاده کنند نداریم و متر به متر این پارک ارزشمند که مردم بتوانند استفاده کنند در ایام تعطیل در فصول گرم اگر شما خیابانهای مجاور پارک لاله رو ملاحظه کنید جای سوزن انداختن نیست. به هیچ وجه صلاح نیست تو این محدوده چنین اتفاقی بیافتد. نه از لحاظ قانونی، نه از لحاظ تخصصی،نه از لحاظ هیچ چارچوب فکری که شما بخواهید بهش نگاه کنید.مجموعه اراضی که مجاور پارک لاله هست کاربریهای فرهنگی ، ورزشی در آنها هست،این پارک برای خودش مسجد دارد و نیاز به ساخت هیچ بنایی در اینجا نیست. اینجا می طلبد که اگر یک متر به آن اضافه شود فضای سبز به آن اختصاص داده شود.»  عده ای از بانوان نیز با حضور در پارک و گفتن این مطلب خطاب به زاکانی شهردار تهران که:«ما اجازه نداریم یک آجر در خانه خود جابجا کنیم بعد شما میخواهید این همه درخت را از بین ببرید». فریاد می زدند:«مانمیذاریم، ما نمیذاریم این کار رو انجام بدین.»  پس از پروژه پارک قیطریه به بهانه ساخت مسجد این بار نوبت به پارک لاله با بهانه ساخت فرهنگسرا رسیده تا با تخریب درخت‌های چند صد و چند ده ساله، منابع طبیعی و فضای سبزی را که مانعی برای بسیاری از آلودگی‌های محیط و همچنین فضایی برای بهره‌برداری مردم بوده از بین ببرند.  تا کنون با خود اندیشه کردید که به راستی چه هدفی پشت این تخریب‌های عمدی درختان و دیگر منابع طبیعی وجود دارد؟؟!!   زمانیکه مستخدمین یک ملت افراد کاملا غیر متخصص، منفعت طلب و جاه طلبی هستند که با اقدامات کاملا غلط و عمدی خود سعی در نابودی مملکت به اسم آبادی آن دارند، نشان از عمق فاجعه یک مملکت داری است که با کوته فکری تمام، درختانی که وجودشان برای یک شهر و منطقه ضروری است را به اسم ساخت فرهنگسرا یا هر موضوع دیگری که هیچ توجیه منطقی،عقلی و قانونی ندارد قطع کنند و در کنار آن بودجه و سرمایه ملت را که باید صرف رشد و آبادی شهر گردد،صرف حصارکشی  با هزینه بالا و امور کاملا بیهوده نمایند.    همانطور که استاد #محمدعلی_طاهری در نکته ۱ مانیفست #رنسانس_ایران_آزاد به انتخاب مستخدمینی از افراد متخصص و شایسته در رشته‌های مختلف و مرتبط با اداره امور مملکت تاکید نموده‌اند. این استاد دانشگاه نیز بر این امر که ساخت هر چیزی تحت هر عنوانی در پارک لاله کاملا غیر تخصصی و غیرقانونی است گویای عملکرد صد در صد اشتباه شهردار تهران می باشد که مشخص نیست چه نیت شومی پشت این افکار کثیف و پلید و اقدامات بلاوجه که کاملا مغایر با اصل ۵۰ قانون اساسی: «در جمهوری اسلامی، حفاظت محيط زيست كه نسل امروز و نسلهای بعد بايد در آن حيات اجتماعی رو به رشدی داشته باشند، وظيفه عمومی تلقی می گردد. از اين رو فعاليتهای اقتصادی و غير آن كه با آلودگي محيط زيست يا تخريب غير قابل جبران آن ملازمه پيدا كند، ممنوع است.می باشد.» بوده و ما ملت در حالیکه شاهد این همه خرابکاری، چپاول و غارت هستیم می بایست با آشنایی کامل به حقوقمان در مقابل این مستخدمین که حقی نسبت به منابع طبیعی ما ندارند بایستیم و اجازه هر عمل نابخردانه ای را ندهیم که دودش در چشم این نسل و نسل آینده خواهد رفت.  #محیط_زیست #ایران,"May 4, 2024 · 7:56 AM UTC",206,25
209,https://twitter.com/Veganwolf08/status/1786512228654428504#m,اعتراض به قطع درختان و تخریب پارک گزی (ترکیه - ٢٠١٣) #پارک_لاله,"May 3, 2024 · 9:44 PM UTC",8,0
210,https://twitter.com/sa_mahdavizadeh/status/1786470600333988106#m,هیچکس که حریف نشد واسه کندن و تخریب درختهای #پارک_قیطریه و #پارک_لاله کاش شعورش میرسید ازون بودجه لعنتی شهردارییه کم خرج کنه واسه جابجایی درست اون درختها!  #زاک_زرنگ #زاک_شهرندار,"May 3, 2024 · 6:59 PM UTC",67,3
211,https://twitter.com/FarimahDilmagh1/status/1786649216724685014#m,#پارک_لاله,"May 4, 2024 · 6:49 AM UTC",0,0
212,https://twitter.com/jkh1974/status/1786645744318828789#m,اینا اومدن که ایران را نابود کنند، چون ایرانی نیستند #اخراج_زاکانی #پارک_لاله #پارک_قیطریه #شورای_شهر_بیعرضه #اخراج_افغانی_مطالبه_ملی,"May 4, 2024 · 6:35 AM UTC",0,0
213,https://twitter.com/w_of_g/status/1786542119844229419#m,#پارک_لاله,"May 3, 2024 · 11:43 PM UTC",0,0
214,https://twitter.com/Paradox_iii/status/1786515893784113655#m,تنها دلیلی که به ذهنم می‌رسه اینه که زاکانی وقتی بچه بوده چوب تو کونش کردن و الا این اندازه  درخت‌ستیزی عادی نیست. #پارک_لاله,"May 3, 2024 · 9:59 PM UTC",1,0
215,https://twitter.com/jkh1974/status/1786655812615610711#m,اینا اومدن که ایران را نابود کنند، چون ایرانی نیستند #اخراج_زاکانی #پارک_لاله #پارک_قیطریه #شورای_شهر_بیعرضه #اخراج_افغانی_مطالبه_ملی,"May 4, 2024 · 7:15 AM UTC",0,0
216,https://twitter.com/mehdihassanpou1/status/1786512166020911152#m,حیوان درخت رو قطع نکن،درخت زیباست.درختی به این صلابت میلیونها تومن ارزش   داره. #پارک_لاله,"May 3, 2024 · 9:44 PM UTC",29,3
217,https://twitter.com/Mo_Ka_hastam/status/1786486878834733135#m,اون قضیه‌ی مسیرِ محبوب و این چیزا کنسله بچه‌ها! #گشت_ارشاد #پارک_لاله,"May 3, 2024 · 8:03 PM UTC",68,0
218,https://twitter.com/shecallmeali/status/1786485234868895820#m,نمی‌خوام روی آکادمیکم رو نشون بدم پس کص ننه‌ی هر کی که تو #پارک_لاله مداخله‌ی کصشر کنه.,"May 3, 2024 · 7:57 PM UTC",2,0
219,https://twitter.com/BahmanVahid/status/1786482155012387298#m,زاکانی تا زمانی که اون ۲ میلیارد یورو قرارداد اتوبوس برقی رو هاپولی نکنه هر روز یک ترفند و نقشه برای انحراف افکار عمومی پیاده میکنه. «ذهن مردم را باید درگیر مسائل کوچک کرد» #اتوبوس_برقی #پارک_قیطریه #پارک_لاله,"May 3, 2024 · 7:45 PM UTC",0,0
220,https://twitter.com/zabhat/status/1786475376258036197#m,#پارک_لاله,"May 3, 2024 · 7:18 PM UTC",0,0
221,https://twitter.com/Ghazale79364118/status/1786471196927627666#m,از خلال توییتها،۲-۳ روزی‌ست که فهمیدم می‌خواهند همان بلای #پارک_قیطریه را این‌بار سر #پارک_لاله بیاورند! فکرش واقعا حالم را خراب می‌کند شاید احتمال بی‌اثری این شکایتها،بیش از برعکسش باشد اما لطفا این کار را کرده و دست‌کم با طرح موضوع،صدای اعتراضمان را بلند کنیم چاره دیگری نداریم!,"May 3, 2024 · 7:01 PM UTC",6,0
222,https://twitter.com/5j15j/status/1786471066962981194#m,این زاکانی افتاده به جون تهران و همون چیزایی که این‌ شهر داشته رو هم داره نابود میکنه  اول پارک قیطریه الانم پارک لاله چی از جون این پارک‌‌ها و درخت‌هاش میخوای تانک انقلاب من ریدم تو مغز نداشته‌ی تو و اون شهرداریت #پارک_لاله,"May 3, 2024 · 7:01 PM UTC",8,0
223,https://twitter.com/jkh1974/status/1786652070319182048#m,چون همه از یه آخور میخورند درضمن اینا اومدن که ایران را نابود کنند، چون ایرانی نیستند #اخراج_زاکانی #پارک_لاله #پارک_قیطریه #شورای_شهر_بیعرضه #اخراج_افغانی_مطالبه_ملی,"May 4, 2024 · 7:00 AM UTC",0,0
224,https://twitter.com/RahelehPourazar/status/1786463953503023140#m,داستان سریالی نجات درختان شهر  #پارک_لاله,"May 3, 2024 · 6:32 PM UTC",8,0
225,https://twitter.com/sa_mahdavizadeh/status/1786454469670051955#m,#پارک_قیطریه #پارک_لاله,"May 3, 2024 · 5:55 PM UTC",1,1
226,https://twitter.com/Thelatestver/status/1786453173088997466#m,لجاجت از سر و روی جمهوری اسلامی می‌باره. #حجاب_اجبارى #پارک_لاله,"May 3, 2024 · 5:50 PM UTC",0,0
227,https://twitter.com/Urbanero_/status/1786449481375813992#m,کارزار برای #پارک_لاله #جای_مردان_سیاست_بنشانید_درخت https://www.karzar.net/113985,"May 3, 2024 · 5:35 PM UTC",10,1
228,https://twitter.com/jkh1974/status/1786445767617490999#m,اینا اومدن که ایران را نابود کنند، چون ایرانی نیستند #اخراج_زاکانی #پارک_لاله #پارک_قیطریه #شورای_شهر_بیعرضه #اخراج_افغانی_مطالبه_ملی,"May 3, 2024 · 5:20 PM UTC",0,0
229,https://twitter.com/jkh1974/status/1786438221297029320#m,#اخراج_زاکانی #پارک_لاله #پارک_قیطریه,"May 3, 2024 · 4:50 PM UTC",0,0
230,https://twitter.com/jkh1974/status/1786434706252169416#m,#پارک_لاله #پارک_قیطریه #اخراج_زاکانی,"May 3, 2024 · 4:36 PM UTC",0,0
231,https://twitter.com/gvacationhomes/status/1786429594339275189#m,جمهوری اسلامی عشق عجیبی به قطع کردن هر چه موجود زنده در ایران #پارک_لاله,"May 3, 2024 · 4:16 PM UTC",0,0
